barcode,book_id,availability_status
10610,1202,Available
10611,1202,Available
10612,1202,Available
10613,1202,Available
10614,2530,Available
10615,2530,Available
10616,2530,Available
10617,2530,Available
10618,2530,Available
10619,2376,Available
10620,2376,Available
10621,2376,Available
10622,2376,Available
10623,2376,Available
10624,3347,Available
10625,3347,Available
10626,3347,Available
10627,3347,Available
10628,3347,Available
10629,4372,Available
10630,193,Available
10631,193,Available
10632,193,Available
10633,193,Available
10634,193,Available
10635,193,Available
10636,193,Available
10637,193,Available
10638,193,Available
10639,193,Available
10640,193,Available
10641,193,Available
10642,193,Available
10643,193,Available
10644,193,Available
10645,193,Available
10646,193,Available
10647,193,Available
10648,193,Available
10649,193,Available
10650,4779,Available
10651,4779,Available
10652,4779,Available
10653,4779,Available
10654,4779,Available
10655,2780,Available
10656,2780,Available
10657,2780,Available
10658,2780,Available
10659,4664,Available
10660,4664,Available
10661,4664,Available
10662,4664,Available
10663,4664,Available
10664,4911,Available
10665,4911,Available
10666,4911,Available
10667,4911,Available
10668,4911,Available
10669,3381,Available
10670,5064,Available
10671,2565,Available
10672,2565,Available
10673,2565,Available
10674,2565,Available
10675,2565,Available
10676,2565,Available
10677,2565,Available
10678,2565,Available
10679,6434,Available
10680,6434,Available
10681,6434,Available
10682,1188,Available
10683,1188,Available
10684,1188,Available
10685,1190,Available
10686,1190,Available
10687,1190,Available
10688,4940,Available
10689,5274,Available
10690,5711,Available
10691,5865,Available
10692,4261,Available
10693,5363,Available
10694,4859,Available
10695,3397,Available
10696,2963,Available
10697,3375,Available
10698,3913,Available
10699,3386,Available
10700,3379,Available
10701,3379,Available
10702,2572,Available
10703,3385,Available
10704,4431,Available
10705,1167,Available
10706,4803,Available
10707,4910,Available
10708,4086,Available
10709,883,Available
10710,1290,Available
10711,1298,Available
10712,1300,Available
10713,15,Available
10714,4685,Available
10715,4687,Available
10716,4673,Available
10717,3194,Available
10718,4312,Available
10719,3004,Available
10720,3138,Available
10721,5292,Available
10722,5292,Available
10723,3219,Available
10724,3554,Available
10725,6294,Available
10726,6301,Available
10727,4362,Available
10728,4362,Available
10729,4362,Available
10730,4362,Available
10731,4362,Available
10732,1601,Available
10733,1601,Available
10734,1601,Available
10735,1601,Available
10736,1601,Available
10737,1691,Available
10738,1691,Available
10739,447,Available
10740,447,Available
10741,809,Available
10742,4610,Available
10743,4610,Available
10744,3655,Available
10745,3655,Available
10746,3655,Available
10747,3655,Available
10748,3655,Available
10749,3603,Available
10750,2078,Available
10751,2078,Available
10752,4357,Available
10753,4357,Available
10754,4357,Available
10755,4357,Available
10756,4357,Available
10757,2140,Available
10758,2140,Available
10759,2140,Available
10760,4246,Available
10761,4246,Available
10762,1854,Available
10763,5663,Available
10764,2095,Available
10765,2095,Available
10766,2095,Available
10767,2095,Available
10768,2095,Available
10769,3330,Available
10770,3331,Available
10771,3330,Available
10772,2047,Available
10773,2047,Available
10774,2038,Available
10775,6242,Available
10776,1504,Available
10777,1504,Available
10778,1504,Available
10779,4351,Available
10780,4351,Available
10781,5161,Available
10782,1573,Available
10783,1573,Available
10784,1573,Available
10785,1573,Available
10786,1573,Available
10787,4521,Available
10788,4521,Available
10789,4521,Available
10790,4521,Available
10791,4521,Available
10792,3162,Available
10793,3162,Available
10795,5682,Available
10796,2031,Available
10797,2031,Available
10798,5456,Available
10799,5456,Available
10800,5457,Available
10801,5457,Available
10802,6336,Available
10803,6338,Available
10804,3743,Available
10805,36,Available
10806,36,Available
10807,577,Available
10808,577,Available
10809,6084,Available
10810,6084,Available
10811,4577,Available
10812,191,Available
10813,191,Available
10814,191,Available
10815,191,Available
10816,191,Available
10817,4898,Available
10818,4898,Available
10819,4898,Available
10820,2469,Available
10821,2469,Not Available
10822,5735,Not Available
10823,5735,Not Available
10824,48,Not Available
10825,48,Not Available
10826,39,Not Available
10827,39,Not Available
10828,3119,Not Available
10829,3119,Not Available
10830,3119,Not Available
10831,3119,Not Available
10832,3119,Not Available
10833,5846,Not Available
10834,3917,Not Available
10835,3917,Not Available
10836,3917,Not Available
10837,5197,Not Available
10838,5197,Not Available
10839,5197,Not Available
10840,5202,Not Available
10841,5202,Not Available
10842,5202,Available
10843,5202,Available
10844,4025,Available
10845,4732,Available
10846,6078,Available
10847,1973,Available
10848,1973,Available
10849,6300,Available
10850,6288,Available
10851,3489,Available
10852,4116,Available
10853,1613,Available
10854,4459,Available
10855,4459,Available
10856,4459,Available
10857,3337,Available
10858,3337,Available
10859,1158,Available
10860,1158,Available
10861,1158,Available
10862,6299,Available
10863,3187,Available
10864,457,Available
10865,6297,Available
10866,6292,Available
10867,31,Available
10868,31,Available
10869,2491,Available
10870,2491,Available
10871,27,Available
10872,27,Available
10873,2794,Available
10874,2794,Available
10875,6100,Available
10877,6100,Available
10880,1972,Available
10881,4134,Available
10882,4134,Available
10883,4888,Available
10884,5709,Available
10885,5710,Available
10886,3310,Available
10887,3310,Available
10888,3310,Available
10889,3325,Available
10890,3325,Available
10891,3325,Available
10892,3325,Available
10893,3325,Available
10894,1478,Available
10895,1478,Available
10896,1478,Available
10897,1478,Available
10898,1478,Available
10899,1478,Available
10900,1478,Available
10901,1478,Available
10902,1478,Available
10903,1478,Available
10904,1478,Available
10905,1478,Available
10906,1478,Available
10907,1478,Available
10908,1478,Available
10909,1114,Available
10910,1114,Available
10911,1114,Available
10912,1114,Available
10913,1114,Available
10914,1438,Available
10917,1438,Available
10919,5230,Available
10920,5230,Available
10921,5230,Available
10922,5230,Available
10923,5230,Available
10924,1346,Available
10925,1346,Available
10926,1346,Available
10927,1346,Available
10928,1346,Available
10929,1346,Available
10930,1346,Available
10931,1346,Available
10932,1346,Available
10933,1346,Available
10934,1346,Available
10935,1346,Available
10936,1346,Available
10937,1346,Available
10938,1346,Available
10939,1346,Available
10940,1346,Available
10941,1346,Available
10942,1346,Available
10943,1346,Available
10944,1346,Available
10945,1346,Available
10946,1346,Available
10947,1346,Available
10948,1346,Available
10949,1346,Available
10950,1346,Available
10951,1346,Available
10952,1346,Available
10953,1346,Available
10954,1346,Available
10955,1346,Available
10956,1346,Available
10957,1346,Available
10958,1346,Available
10959,1346,Available
10960,1346,Available
10961,1346,Available
10962,1346,Available
10963,1346,Available
10964,1346,Available
10965,1346,Available
10966,1346,Available
10967,1346,Available
10968,1346,Available
10969,1346,Available
10970,1346,Available
10971,1346,Available
10972,1346,Available
10973,1346,Available
10974,1418,Available
10975,1418,Available
10976,1418,Available
10977,1418,Available
10978,1418,Available
10979,1418,Available
10980,1418,Available
10981,1418,Available
10982,1418,Available
10983,1418,Available
10984,1418,Available
10985,1418,Available
10986,1418,Available
10987,1418,Available
10988,1418,Available
10989,1418,Available
10990,1418,Available
10991,1418,Available
10992,1418,Available
10993,1418,Available
10994,1418,Available
10995,1418,Available
10996,1418,Available
10997,1418,Available
10998,1418,Available
10999,1418,Available
11000,1418,Available
11001,1418,Available
11002,1418,Available
11003,1418,Available
11004,1418,Available
11005,1418,Available
11006,1418,Available
11007,1418,Available
11008,1418,Available
11009,1418,Available
11010,1418,Available
11011,1418,Available
11012,1418,Available
11013,1418,Available
11014,1418,Available
11015,1418,Available
11016,1418,Available
11017,1418,Available
11018,1418,Available
11019,1418,Available
11020,1418,Available
11021,1418,Available
11022,1418,Available
11023,1418,Available
11024,3450,Available
11025,3445,Available
11026,3445,Available
11027,3445,Available
11028,3445,Available
11029,3445,Available
11030,3445,Available
11031,3445,Available
11032,3445,Available
11033,3445,Available
11034,3445,Available
11035,3445,Available
11036,3445,Available
11037,3445,Available
11038,3445,Available
11039,3445,Available
11040,3445,Available
11041,3445,Available
11042,3445,Available
11043,3445,Available
11044,3445,Available
11045,3445,Available
11046,3445,Available
11047,3445,Available
11048,3445,Available
11049,3445,Available
11050,3445,Available
11051,3445,Available
11052,3445,Available
11053,3445,Available
11054,3445,Available
11055,3445,Available
11056,3445,Available
11057,3445,Available
11058,3445,Available
11059,3445,Available
11060,3445,Available
11061,3445,Available
11062,3445,Available
11063,3445,Available
11064,3445,Available
11065,3445,Available
11066,3445,Available
11067,3445,Available
11068,3445,Available
11069,3445,Available
11070,3445,Available
11071,3445,Available
11072,3445,Available
11073,3445,Available
11075,3787,Available
11077,3787,Available
11078,3787,Available
11079,3787,Available
11080,3787,Available
11081,3787,Available
11082,3787,Available
11085,3787,Available
11086,3787,Available
11087,3787,Available
11088,3787,Available
11089,3787,Available
11090,3787,Available
11091,3787,Available
11092,3787,Available
11094,3787,Available
11096,3787,Available
11097,3787,Available
11098,3787,Available
11099,3787,Available
11100,3787,Available
11104,3788,Available
11105,3786,Available
11108,3786,Available
11110,3786,Available
11111,3786,Available
11112,3786,Available
11113,3786,Available
11114,3786,Available
11115,3786,Available
11116,3786,Available
11117,3786,Available
11118,3788,Available
11119,3786,Available
11120,3786,Available
11121,3786,Available
11122,3786,Available
11123,3786,Available
11126,3786,Available
11127,3786,Available
11128,3786,Available
11130,3786,Available
11132,3786,Available
11133,3786,Available
11136,3786,Available
11137,3786,Available
11139,3786,Available
11141,3786,Available
11142,3786,Available
11143,3786,Available
11144,3786,Available
11145,3786,Available
11147,3786,Available
11148,3786,Available
11149,3786,Available
11150,3786,Available
11151,3786,Available
11153,3786,Available
11154,3786,Available
11155,3786,Available
11156,3786,Available
11157,3786,Available
11160,3786,Available
11161,3788,Available
11163,3786,Available
11164,3786,Available
11167,3786,Available
11168,3786,Available
11169,3786,Available
11170,3786,Available
11172,3786,Available
11173,3786,Available
11174,3786,Available
11175,3786,Available
11176,3786,Available
11177,3786,Available
11178,3786,Available
11179,3786,Available
11181,3786,Available
11182,3786,Available
11183,3786,Available
11184,3786,Available
11185,3786,Available
11186,3786,Available
11187,3786,Available
11190,3786,Available
11191,3786,Available
11192,3786,Available
11193,3786,Available
11194,3788,Available
11195,3788,Available
11196,3788,Available
11197,3788,Available
11199,3788,Available
11201,3788,Available
11202,3788,Available
11203,3788,Available
11204,3788,Available
11205,3788,Available
11206,3788,Available
11207,3788,Available
11208,3788,Available
11209,3788,Available
11210,3788,Available
11211,3788,Available
11212,3788,Available
11214,3788,Available
11215,3788,Available
11217,3788,Available
11218,3788,Available
11219,3788,Available
11220,3788,Available
11221,3788,Available
11222,3788,Available
11223,3788,Available
11224,3788,Available
11225,3788,Available
11226,3788,Available
11228,3788,Available
11229,3788,Available
11230,3788,Available
11231,3788,Available
11232,3788,Available
11233,3788,Available
11234,3788,Available
11235,3788,Available
11236,3788,Available
11238,3788,Available
11239,3788,Available
11240,3788,Available
11241,3788,Available
11242,3788,Available
11243,3788,Available
11244,3914,Available
11245,3914,Available
11246,3914,Available
11247,3914,Available
11248,3914,Available
11249,3914,Available
11250,3914,Available
11251,3914,Available
11252,3914,Available
11253,3914,Available
11254,3914,Available
11255,3914,Available
11256,3914,Available
11257,3914,Available
11258,3914,Available
11259,3914,Available
11260,3914,Available
11261,3914,Available
11262,3914,Available
11263,3914,Available
11264,3914,Available
11265,3914,Available
11266,3914,Available
11267,3914,Available
11268,3914,Available
11269,3914,Available
11270,3914,Available
11271,3914,Available
11272,3914,Available
11273,3914,Available
11274,3914,Available
11275,3914,Available
11276,3914,Available
